Company name,Material type,Material,Process,Quantity,Manufacturing cost,Shipping cost,Day ordered,Delivery date,Lead time,Country,,Scattered plot with manufacturing cost vs delivery time
 SchmidtProto,Polymer,PEKK,MEX,1000,70457.79,26,45859,45873,14,U.S.,,
 SchmidtProto,Polymer,PEKK,MEX,1000,70457.79,97.5,45859,45870,11,U.S.,,
 SchmidtProto,Polymer,PEKK,MEX,1000,70457.79,138.13,45859,45869,10,U.S.,,
 SchmidtProto,Polymer,PEKK,MEX,1000,91594.66,97.5,45859,45868,9,U.S.,,
 SchmidtProto,Polymer,PEKK,MEX,1000,91594.66,138.13,45859,45867,8,U.S.,,
 HenleyPrint3D,Polymer,Carbon Fiber ASA,MEX,1000,6559.34,205.97,45859,45881,22,United Kingdom,,
 Storme Technologies,Polymer,Carbon Fiber ASA,MEX,1000,7282.51,8.13,45859,45911,52,U.S.,,
 HenleyPrint3D,Polymer,Carbon Fiber ASA,MEX,1000,7287.94,205.97,45859,45875,16,United Kingdom,,
 SchmidtProto,Polymer,Carbon Fiber ASA,MEX,1000,9513.15,0,45859,45882,23,U.S.,,
 HenleyPrint3D,Polymer,Carbon Fiber ASA,MEX,1000,9496.74,205.97,45859,45873,14,United Kingdom,,
 SchmidtProto,Polymer,Carbon Fiber ASA,MEX,1000,10569.99,0,45859,45875,16,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber ASA,MEX,1000,10569.99,26,45859,45873,14,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber ASA,MEX,1000,10569.99,97.5,45859,45870,11,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber ASA,MEX,1000,10569.99,138.13,45859,45869,10,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber ASA,MEX,1000,13740.53,97.5,45859,45868,9,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber ASA,MEX,1000,13740.53,138.13,45859,45867,8,U.S.,,
 3D Druck Life,Polymer,Carbon Fiber ASA,MEX,1000,54562.69,555.56,45859,45915,56,Germany,,
 3D Druck Life,Polymer,Carbon Fiber ASA,MEX,1000,54562.69,892.86,45859,45910,51,Germany,,
 3D Druck Life,Polymer,Carbon Fiber ASA,MEX,1000,81853.13,892.86,45859,45896,37,Germany,,
 SchmidtProto,Polymer,Glass Fiber PEEK,MEX,1000,105685.88,0,45859,45882,23,U.S.,,
 SchmidtProto,Polymer,Glass Fiber PEEK,MEX,1000,117428.58,0,45859,45875,16,U.S.,,
 SchmidtProto,Polymer,Glass Fiber PEEK,MEX,1000,117428.58,26,45859,45873,14,U.S.,,
 SchmidtProto,Polymer,Glass Fiber PEEK,MEX,1000,117428.58,97.5,45859,45870,11,U.S.,,
 SchmidtProto,Polymer,Glass Fiber PEEK,MEX,1000,117428.58,138.13,45859,45869,10,U.S.,,
 SchmidtProto,Polymer,Glass Fiber PEEK,MEX,1000,152656.7,97.5,45859,45868,9,U.S.,,
 SchmidtProto,Polymer,Glass Fiber PEEK,MEX,1000,152656.7,138.13,45859,45867,8,U.S.,,
 SchmidtProto,Polymer,PPSU/PPSF,MEX,1000,61650.76,0,45859,45882,23,U.S.,,
 SchmidtProto,Polymer,PPSU/PPSF,MEX,1000,68500.68,0,45859,45875,16,U.S.,,
 SchmidtProto,Polymer,PPSU/PPSF,MEX,1000,68500.68,26,45859,45873,14,U.S.,,
 SchmidtProto,Polymer,PPSU/PPSF,MEX,1000,68500.68,97.5,45859,45870,11,U.S.,,
 SchmidtProto,Polymer,PPSU/PPSF,MEX,1000,68500.68,138.13,45859,45869,10,U.S.,,
 SchmidtProto,Polymer,PPSU/PPSF,MEX,1000,89050.4,97.5,45859,45868,9,U.S.,,
 SchmidtProto,Polymer,PPSU/PPSF,MEX,1000,89050.4,138.13,45859,45867,8,U.S.,,
 IN3DTEC,Polymer,PPSU/PPSF,MEX,1000,377099.94,195,45859,45902,43,China,,
 IN3DTEC,Polymer,PPSU/PPSF,MEX,1000,377099.94,199.88,45859,45898,39,China,,
 FacFox,Polymer,BASF® Glass-Filled Polypropylene,PBF-LB,1000,64273.5,56.88,45859,45877,18,China,,
 3D Druck Life,Polymer,BASF® Glass-Filled Polypropylene,PBF-LB,1000,81779.33,555.56,45859,45915,56,Germany,,
 3D Druck Life,Polymer,BASF® Glass-Filled Polypropylene,PBF-LB,1000,81779.33,892.86,45859,45910,51,Germany,,
 3DPnxt,Polymer,BASF® Glass-Filled Polypropylene,PBF-LB,1000,120282.28,51.99,45859,45876,17,China,,
 3DPnxt,Polymer,BASF® Glass-Filled Polypropylene,PBF-LB,1000,120282.28,61.98,45859,45874,15,China,,
 HenleyPrint3D,Polymer,Markforged Onyx,MEX,1000,6906.86,205.97,45859,45875,16,United Kingdom,,
 HenleyPrint3D,Polymer,Markforged Onyx,MEX,1000,9001.33,205.97,45859,45873,14,United Kingdom,,
 3D Druck Life,Polymer,Markforged Onyx,MEX,1000,196779.22,555.56,45859,45905,46,Germany,,
 3D Druck Life,Polymer,Markforged Onyx,MEX,1000,196779.22,892.86,45859,45902,43,Germany,,
 3DBonum,Polymer,TPU,MEX,1000,2181.21,59.52,45859,45881,22,Lithuania,,
 Layerworks,Polymer,TPU,MEX,1000,2619.94,198.41,45859,45898,39,Germany,,
 3D-Solutions,Polymer,TPU,MEX,1000,2596.36,329.37,45859,45916,57,Belgium,,
 Layerworks,Polymer,TPU,MEX,1000,2910.85,198.41,45859,45897,38,Germany,,
 3D-Solutions,Polymer,TPU,MEX,1000,2884.65,329.37,45859,45911,52,Belgium,,
 3D-Solutions,Polymer,TPU,MEX,1000,2884.65,924.49,45859,45904,45,Belgium,,
 3D Creative,Polymer,TPU,MEX,1000,4734.27,654.76,45859,45897,38,Lithuania,,
 MaGo Lab S.N.C.,Polymer,TPU,MEX,1000,6116,337.3,45859,45883,24,Italy,,
 Velto3D,Polymer,TPU,MEX,1000,6442.15,32.5,45859,45883,24,Canada,,
 HenleyPrint3D,Polymer,TPU,MEX,1000,6586.38,205.97,45859,45881,22,United Kingdom,,
 MaGo Lab S.N.C.,Polymer,TPU,MEX,1000,6647.68,337.3,45859,45881,22,Italy,,
 Velto3D,Polymer,TPU,MEX,1000,7157.77,32.5,45859,45881,22,Canada,,
 Velto3D,Polymer,TPU,MEX,1000,7157.77,65,45859,45877,18,Canada,,
 ZLabs3D,Polymer,TPU,MEX,1000,7090.01,167.36,45859,45901,42,U.S.,,
 MaGo Lab S.N.C.,Polymer,TPU,MEX,1000,6647.68,634.92,45859,45880,21,Italy,,
 SchmidtProto,Polymer,TPU,MEX,1000,7483.44,0,45859,45882,23,U.S.,,
 Storme Technologies,Polymer,TPU,MEX,1000,7493.56,8.13,45859,45911,52,U.S.,,
 HenleyPrint3D,Polymer,TPU,MEX,1000,7318.02,205.97,45859,45875,16,United Kingdom,,
 Keene Additive Manufacturing,Polymer,TPU,MEX,1000,7522.55,32.5,45859,45910,51,U.S.,,
 Corvallis3D,Polymer,TPU,MEX,1000,7199.31,357.5,45859,45890,31,U.S.,,
 Velto3D,Polymer,TPU,MEX,1000,7873.4,65,45859,45876,17,Canada,,
 Amber Layer,Polymer,TPU,MEX,1000,7554.14,694.44,45859,45912,53,Lithuania,,
 SchmidtProto,Polymer,TPU,MEX,1000,8314.77,0,45859,45875,16,U.S.,,
 SchmidtProto,Polymer,TPU,MEX,1000,8314.77,26,45859,45873,14,U.S.,,
 Keene Additive Manufacturing,Polymer,TPU,MEX,1000,8358.21,32.5,45859,45903,44,U.S.,,
 Keene Additive Manufacturing,Polymer,TPU,MEX,1000,8358.21,40.63,45859,45901,42,U.S.,,
 SchmidtProto,Polymer,TPU,MEX,1000,8314.77,97.5,45859,45870,11,U.S.,,
 SchmidtProto,Polymer,TPU,MEX,1000,8314.77,138.13,45859,45869,10,U.S.,,
 ZLabs3D,Polymer,TPU,MEX,1000,8860.09,152.69,45859,45891,32,U.S.,,
 ZLabs3D,Polymer,TPU,MEX,1000,8860.09,167.36,45859,45897,38,U.S.,,
 Amber Layer,Polymer,TPU,MEX,1000,7554.14,1587.3,45859,45905,46,Lithuania,,
 ZLabs3D,Polymer,TPU,MEX,1000,8860.09,324.95,45859,45890,31,U.S.,,
 ZLabs3D,Polymer,TPU,MEX,1000,8860.09,422.47,45859,45889,30,U.S.,,
 MaGo Lab S.N.C.,Polymer,TPU,MEX,1000,8848.79,634.92,45859,45873,14,Italy,,
 HenleyPrint3D,Polymer,TPU,MEX,1000,9535.8,205.97,45859,45873,14,United Kingdom,,
 IN3DTEC,Polymer,TPU,MEX,1000,9718.97,195,45859,45902,43,China,,
 IN3DTEC,Polymer,TPU,MEX,1000,9718.97,199.88,45859,45898,39,China,,
 Corvallis3D,Polymer,TPU,MEX,1000,9594.23,357.5,45859,45884,25,U.S.,,
 STURM® INDUSTRIES,Polymer,TPU,MEX,1000,9747.68,356.95,45859,45945,86,Germany,,
 Corvallis3D,Polymer,TPU,MEX,1000,9594.23,568.75,45859,45882,23,U.S.,,
 Keene Additive Manufacturing,Polymer,TPU,MEX,1000,10865.21,40.63,45859,45897,38,U.S.,,
 SchmidtProto,Polymer,TPU,MEX,1000,10808.72,97.5,45859,45868,9,U.S.,,
 SchmidtProto,Polymer,TPU,MEX,1000,10808.72,138.13,45859,45867,8,U.S.,,
 Corvallis3D,Polymer,TPU,MEX,1000,9594.23,1706.25,45859,45880,21,U.S.,,
 STURM® INDUSTRIES,Polymer,TPU,MEX,1000,11467.58,356.95,45859,45938,79,Germany,,
 STURM® INDUSTRIES,Polymer,TPU,MEX,1000,11467.58,376.79,45859,45937,78,Germany,,
 Amber Layer,Polymer,TPU,MEX,1000,11330.38,1587.3,45859,45902,43,Lithuania,,
 ZLabs3D,Polymer,TPU,MEX,1000,13293.41,152.69,45859,45889,30,U.S.,,
 ZLabs3D,Polymer,TPU,MEX,1000,13293.41,324.95,45859,45888,29,U.S.,,
 ZLabs3D,Polymer,TPU,MEX,1000,13293.41,422.47,45859,45887,28,U.S.,,
 STURM® INDUSTRIES,Polymer,TPU,MEX,1000,14907.36,376.79,45859,45936,77,Germany,,
 M3DB,Polymer,TPU,MEX,1000,18965.82,115.08,45859,45917,58,Italy,,
 3D Druck Life,Polymer,TPU,MEX,1000,19679.38,555.56,45859,45915,56,Germany,,
 3D Druck Life,Polymer,TPU,MEX,1000,19679.38,892.86,45859,45910,51,Germany,,
 Xpressive Mfg,Polymer,TPU,MEX,1000,21898.75,19.99,45859,45901,42,India,,
 Corvallis3D,Polymer,TPU,MEX,1000,21588.31,568.75,45859,45876,17,U.S.,,
 M3DB,Polymer,TPU,MEX,1000,23128.69,115.08,45859,45908,49,Italy,,
 Corvallis3D,Polymer,TPU,MEX,1000,21588.31,1706.25,45859,45874,15,U.S.,,
 Imagination 3D Fashion SRL,Polymer,TPU,MEX,1000,39105.6,69.45,45859,45901,42,Romania,,
 Shenzhen 3D Innovate,Polymer,TPU,MEX,1000,43328.45,61.75,45859,45905,46,China,,
 Nologo Design,Polymer,TPU,MEX,1000,43132.39,261.59,45859,45902,43,Germany,,
 Nologo Design,Polymer,TPU,MEX,1000,43132.39,348.38,45859,45917,58,Germany,,
 3D Druck Life,Polymer,TPU,MEX,1000,43312.5,892.86,45859,45891,32,Germany,,
 Shenzhen 3D Innovate,Polymer,TPU,MEX,1000,44668.46,61.75,45859,45904,45,China,,
 Shenzhen 3D Innovate,Polymer,TPU,MEX,1000,44668.46,65,45859,45903,44,China,,
 M3DB,Polymer,TPU,MEX,1000,46255.76,115.08,45859,45904,45,Italy,,
 Nologo Design,Polymer,TPU,MEX,1000,53915.07,261.59,45859,45898,39,Germany,,
 M Aerospace RTC,Polymer,TPU,MEX,1000,79215.41,162.5,45859,45903,44,Mexico,,
 Hudson Creative Group,Polymer,TPU,MEX,1000,128441.56,11.38,45859,45774,-85,U.S.,,
 INNOVATIVE PRO ENGINEERING LTD,Polymer,TPU,MEX,1000,147407.2,585.32,45859,45904,45,Bulgaria,,
 INNOVATIVE PRO ENGINEERING LTD,Polymer,TPU,MEX,1000,210581.05,585.32,45859,45902,43,Bulgaria,,
 3DXPRESS,Polymer,TPU,MEX,1000,222716.77,146.53,45859,45887,28,Australia,,
 Hudson Creative Group,Polymer,TPU,MEX,1000,256881.56,11.38,45859,45817,-42,U.S.,,
 3DXPRESS,Polymer,TPU,MEX,1000,389753.14,146.53,45859,45882,23,Australia,,
 INNOVATIVE PRO ENGINEERING LTD,Polymer,TPU,MEX,1000,631739.85,585.32,45859,45897,38,Bulgaria,,
 J3D,Polymer,TPU,MEX,1000,1801690.64,22.75,45859,45919,60,Argentina,,
 J3D,Polymer,TPU,MEX,1000,2119635.77,22.75,45859,45905,46,Argentina,,
 J3D,Polymer,TPU,MEX,1000,2119635.77,81.25,45859,45903,44,Argentina,,
 J3D,Polymer,TPU,MEX,1000,2755545.52,22.75,45859,45902,43,Argentina,,
 HenleyPrint3D,Polymer,Carbon Fiber PEEK,MEX,1000,35818.08,205.97,45859,45881,22,United Kingdom,,
 HenleyPrint3D,Polymer,Carbon Fiber PEEK,MEX,1000,39797.67,205.97,45859,45875,16,United Kingdom,,
 HenleyPrint3D,Polymer,Carbon Fiber PEEK,MEX,1000,51759.35,205.97,45859,45873,14,United Kingdom,,
 SchmidtProto,Polymer,Carbon Fiber PEEK,MEX,1000,105685.88,0,45859,45882,23,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber PEEK,MEX,1000,117428.58,0,45859,45875,16,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber PEEK,MEX,1000,117428.58,26,45859,45873,14,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber PEEK,MEX,1000,117428.58,97.5,45859,45870,11,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber PEEK,MEX,1000,117428.58,138.13,45859,45869,10,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber PEEK,MEX,1000,152656.7,97.5,45859,45868,9,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber PEEK,MEX,1000,152656.7,138.13,45859,45867,8,U.S.,,
 IN3DTEC,Polymer,Carbon Fiber PEEK,MEX,1000,361970.57,195,45859,45902,43,China,,
 IN3DTEC,Polymer,Carbon Fiber PEEK,MEX,1000,361970.57,199.88,45859,45898,39,China,,
 Autotiv MFG,Polymer,Flexible TPU,PBF-LB,1000,19315.57,237.25,45859,45882,23,U.S.,,
 Autotiv MFG,Polymer,Flexible TPU,PBF-LB,1000,19315.57,1166.75,45859,45877,18,U.S.,,
 Autotiv MFG,Polymer,Flexible TPU,PBF-LB,1000,19315.57,1425.13,45859,45876,17,U.S.,,
 GLINK TECHNOLOGY,Polymer,Flexible TPU,PBF-IR,1000,60279.9,30.88,45859,45897,38,China,,
 Additive3D Asia,Polymer,Flexible TPU,PBF-LB,1000,77149.46,373.75,45859,45903,44,Singapore,,
 IN3DTEC,Polymer,Flexible TPU,PBF-LB,1000,92553.5,195,45859,45898,39,China,,
 IN3DTEC,Polymer,Flexible TPU,PBF-LB,1000,92553.5,199.88,45859,45896,37,China,,
 3D Druck Life,Polymer,Flexible TPU,PBF-IR,1000,112445.97,555.56,45859,45915,56,Germany,,
 3D Druck Life,Polymer,Flexible TPU,PBF-IR,1000,112445.97,892.86,45859,45910,51,Germany,,
 Shenzhen 3D Innovate,Polymer,Flexible TPU,PBF-LB,1000,167079.2,61.75,45859,45903,44,China,,
 Shenzhen 3D Innovate,Polymer,Flexible TPU,PBF-LB,1000,172246.56,61.75,45859,45902,43,China,,
 Shenzhen 3D Innovate,Polymer,Flexible TPU,PBF-LB,1000,172246.56,65,45859,45901,42,China,,
 SchmidtProto,Polymer,Carbon Fiber ULTEM 9085,MEX,1000,61650.76,0,45859,45882,23,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber ULTEM 9086,MEX,1000,68500.68,0,45859,45875,16,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber ULTEM 9087,MEX,1000,68500.68,26,45859,45873,14,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber ULTEM 9088,MEX,1000,68500.68,97.5,45859,45870,11,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber ULTEM 9089,MEX,1000,68500.68,138.13,45859,45869,10,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber ULTEM 9090,MEX,1000,89050.4,97.5,45859,45868,9,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber ULTEM 9091,MEX,1000,89050.4,138.13,45859,45867,8,U.S.,,
 SchmidtProto,Polymer,Glass Fiber ULTEM 1010,,1000,61650.76,0,45859,45882,23,U.S.,,
 SchmidtProto,Polymer,Glass Fiber ULTEM 1011,,1000,68500.68,0,45859,45875,16,U.S.,,
 SchmidtProto,Polymer,Glass Fiber ULTEM 1012,,1000,68500.68,26,45859,45873,14,U.S.,,
 SchmidtProto,Polymer,Glass Fiber ULTEM 1013,,1000,68500.68,97.5,45859,45870,11,U.S.,,
 SchmidtProto,Polymer,Glass Fiber ULTEM 1014,,1000,68500.68,138.13,45859,45869,10,U.S.,,
 SchmidtProto,Polymer,Glass Fiber ULTEM 1015,,1000,89050.4,97.5,45859,45868,9,U.S.,,
 SchmidtProto,Polymer,Glass Fiber ULTEM 1016,,1000,89050.4,138.13,45859,45867,8,U.S.,,
 Amber Layer,Polymer,TPE,MEX,1000,7554.14,694.44,45859,45912,53,Lithuania,,
 Amber Layer,Polymer,TPE,MEX,1000,7554.14,1587.3,45859,45905,46,Lithuania,,
 Amber Layer,Polymer,TPE,MEX,1000,11330.38,1587.3,45859,45902,43,Lithuania,,
 Xpressive Mfg,Polymer,TPE,MEX,1000,21898.75,19.99,45859,45901,42,India,,
 Nologo Design,Polymer,TPE,MEX,1000,46595.65,261.59,45859,45902,43,Germany,,
 Nologo Design,Polymer,TPE,MEX,1000,46595.65,348.38,45859,45917,58,Germany,,
 Nologo Design,Polymer,TPE,MEX,1000,58244.14,261.59,45859,45898,39,Germany,,
 SchmidtProto,Polymer,Carbon Fiber PEKK,MEX,1000,63412.17,0,45859,45882,23,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber PEKK,MEX,1000,70457.79,0,45859,45875,16,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber PEKK,MEX,1000,70457.79,26,45859,45873,14,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber PEKK,MEX,1000,70457.79,97.5,45859,45870,11,U.S.,,
 SchmidtProto,Polymer,Carbon Fiber PEKK,MEX,1000,70457.79,138.13,45859,45869,10,U.S.,,
 Gramm GmbH,Polymer,Silicone Rubber,InkJet,1000,78866.65,79.37,45859,45888,29,Germany,,
 Gramm GmbH,Polymer,Silicone Rubber,InkJet,1000,79663.27,79.37,45859,45875,16,Germany,,
 Gramm GmbH,Polymer,Silicone Rubber,InkJet,1000,79663.27,436.51,45859,45867,8,Germany,,
 Shenzhen 3D Innovate,Polymer,Silicone Rubber,InkJet,1000,91613.8,61.75,45859,45903,44,China,,
 Shenzhen 3D Innovate,Polymer,Silicone Rubber,InkJet,1000,94447.16,61.75,45859,45902,43,China,,
 Shenzhen 3D Innovate,Polymer,Silicone Rubber,InkJet,1000,94447.16,65,45859,45901,42,China,,
 Gramm GmbH,Polymer,Silicone Rubber,InkJet,1000,119494.08,436.51,45859,45866,7,Germany,,
 3D Druck Life,Polymer,Silicone Rubber,InkJet,1000,174362.28,555.56,45859,45884,25,Germany,,
 3D Druck Life,Polymer,Silicone Rubber,InkJet,1000,174362.28,892.86,45859,45881,22,Germany,,
 Forge Friend,Polymer,Transparent Resin,VPP,1000,24699.48,110.49,45859,45902,43,U.S.,,
 3DPnxt,Polymer,Transparent Resin,VPP,1000,30194.03,51.99,45859,45874,15,China,,
 3DPnxt,Polymer,Transparent Resin,VPP,1000,30810.2,51.99,45859,45873,14,China,,
 3DPnxt,Polymer,Transparent Resin,VPP,1000,30810.2,61.98,45859,45869,10,China,,
 PrecisionHub 3D Labs,Polymer,Transparent Resin,VPP,1000,30889.56,119.44,45859,45897,38,U.S.,,
 PrecisionHub 3D Labs,Polymer,Transparent Resin,VPP,1000,30889.56,391.79,45859,45894,35,U.S.,,
 PrecisionHub 3D Labs,Polymer,Transparent Resin,VPP,1000,30892.65,391.79,45859,45891,32,U.S.,,
 ProtoTi,Polymer,Transparent Resin,VPP,1000,32611.85,19.5,45859,45880,21,China,,
 ProtoTi,Polymer,Transparent Resin,VPP,1000,33277.37,19.5,45859,45877,18,China,,
 ProtoTi,Polymer,Transparent Resin,VPP,1000,33277.37,30.88,45859,45875,16,China,,
 3DSPRO Limited,Polymer,Transparent Resin,VPP,1000,36580.78,81.25,45859,45904,45,Hong Kong,,
 3DSPRO Limited,Polymer,Transparent Resin,VPP,1000,36580.78,89.38,45859,45902,43,Hong Kong,,
 Unionfab,Polymer,Transparent Resin,VPP,1000,37446.19,95.88,45859,45895,36,China,,
 IN3DTEC,Polymer,Transparent Resin,VPP,1000,37944.61,195,45859,45898,39,China,,
 IN3DTEC,Polymer,Transparent Resin,VPP,1000,37944.61,199.88,45859,45896,37,China,,
 GLINK TECHNOLOGY,Polymer,Transparent Resin,VPP,1000,41141.53,30.88,45859,45895,36,China,,
 FacFox,Polymer,Transparent Resin,VPP,1000,42105.97,56.88,45859,45903,44,China,,
 FacFox,Polymer,Transparent Resin,VPP,1000,42531.27,56.88,45859,45880,21,China,,
 KleRo GmbH,Polymer,Transparent Resin,VPP,1000,44298.74,168.66,45859,45902,43,Germany,,
 Unionfab,Polymer,Transparent Resin,VPP,1000,44935.12,95.88,45859,45894,35,China,,
 Shenzhen 3D Innovate,Polymer,Transparent Resin,VPP,1000,45411.7,61.75,45859,45903,44,China,,
 Shenzhen 3D Innovate,Polymer,Transparent Resin,VPP,1000,46816.13,61.75,45859,45902,43,China,,
 Shenzhen 3D Innovate,Polymer,Transparent Resin,VPP,1000,46816.13,65,45859,45901,42,China,,
 3D Print India,Polymer,Transparent Resin,VPP,1000,48224.23,203.13,45859,45901,42,India,,
 KleRo GmbH,Polymer,Transparent Resin,VPP,1000,49220.65,168.66,45859,45895,36,Germany,,
 KleRo GmbH,Polymer,Transparent Resin,VPP,1000,49220.65,257.94,45859,45891,32,Germany,,
 zone3Dplus,Polymer,Transparent Resin,VPP,1000,50406.08,491.4,45859,45896,37,China,,
 zone3Dplus,Polymer,Transparent Resin,VPP,1000,50406.08,509.6,45859,45895,36,China,,
 NETSHEIPAS AM,Polymer,Transparent Resin,VPP,1000,62095.25,121.04,45859,45916,57,Lithuania,,
 KleRo GmbH,Polymer,Transparent Resin,VPP,1000,64184.75,257.94,45859,45884,25,Germany,,
 I3D imprimetresde,Polymer,Transparent Resin,VPP,1000,69762.32,396.83,45859,45910,51,Spain,,
 I3D imprimetresde,Polymer,Transparent Resin,VPP,1000,69762.32,555.56,45859,45904,45,Spain,,
 NETSHEIPAS AM,Polymer,Transparent Resin,VPP,1000,73052.95,121.04,45859,45912,53,Lithuania,,
 I3D imprimetresde,Polymer,Transparent Resin,VPP,1000,87202.49,555.56,45859,45901,42,Spain,,
 NETSHEIPAS AM,Polymer,Transparent Resin,VPP,1000,94968.35,121.04,45859,45910,51,Lithuania,,
 Autotiv MFG,Polymer,Transparent Resin,VPP,1000,156106.77,237.25,45859,45882,23,U.S.,,
 Autotiv MFG,Polymer,Transparent Resin,VPP,1000,156106.77,1166.75,45859,45877,18,U.S.,,
 Autotiv MFG,Polymer,Transparent Resin,VPP,1000,156106.77,1425.13,45859,45876,17,U.S.,,
 Xpressive Mfg,Polymer,Transparent Resin,VPP,1000,257588.49,19.99,45859,45897,38,India,,
 Cheetah Farms LLC,Polymer,Elastic Resin,VPP,1000,33871.57,48.75,45859,45882,23,U.S.,,
 Cheetah Farms LLC,Polymer,Elastic Resin,VPP,1000,35842.83,48.75,45859,45876,17,U.S.,,
 Cheetah Farms LLC,Polymer,Elastic Resin,VPP,1000,35842.83,162.5,45859,45875,16,U.S.,,
 Mirage PRG sro,Polymer,Elastic Resin,VPP,1000,38489.56,793.65,45859,45904,45,Czech Republic,,
 Cheetah Farms LLC,Polymer,Elastic Resin,VPP,1000,40323,162.5,45859,45873,14,U.S.,,
 3D Easyprint,Polymer,Elastic Resin,VPP,1000,40811.13,20.14,45859,45911,52,Switzerland,,
 3D Easyprint,Polymer,Elastic Resin,VPP,1000,40811.13,60.44,45859,45904,45,Switzerland,,
 Mirage PRG sro,Polymer,Elastic Resin,VPP,1000,48111.54,793.65,45859,45901,42,Czech Republic,,
 Mirage PRG sro,Polymer,Elastic Resin,VPP,1000,48111.54,1190.48,45859,45897,38,Czech Republic,,
 3D Easyprint,Polymer,Elastic Resin,VPP,1000,53053.99,20.14,45859,45904,45,Switzerland,,
 3D Easyprint,Polymer,Elastic Resin,VPP,1000,53053.99,60.44,45859,45897,38,Switzerland,,
 KleRo GmbH,Polymer,Elastic Resin,VPP,1000,54401.58,168.66,45859,45902,43,Germany,,
 KleRo GmbH,Polymer,Elastic Resin,VPP,1000,60446.02,168.66,45859,45895,36,Germany,,
 KleRo GmbH,Polymer,Elastic Resin,VPP,1000,60446.02,257.94,45859,45891,32,Germany,,
 Mirage PRG sro,Polymer,Elastic Resin,VPP,1000,67375.35,1190.48,45859,45896,37,Czech Republic,,
 KleRo GmbH,Polymer,Elastic Resin,VPP,1000,78777.74,257.94,45859,45884,25,Germany,,
 Shenzhen 3D Innovate,Polymer,Elastic Resin,VPP,1000,98676.28,61.75,45859,45903,44,China,,
 Shenzhen 3D Innovate,Polymer,Elastic Resin,VPP,1000,101728.07,61.75,45859,45902,43,China,,
 Shenzhen 3D Innovate,Polymer,Elastic Resin,VPP,1000,101728.07,65,45859,45901,42,China,,
 FlyInn Tech,Polymer,Elastic Resin,VPP,1000,130473.82,243.75,45859,45905,46,China,,
 3D Druck Life,Polymer,Elastic Resin,VPP,1000,173779.22,555.56,45859,45915,56,Germany,,
 3D Druck Life,Polymer,Elastic Resin,VPP,1000,173779.22,892.86,45859,45910,51,Germany,,
 3D Druck Life,Polymer,Elastic Resin,VPP,1000,260677.92,892.86,45859,45896,37,Germany,,
 Xpressive Mfg,Polymer,Elastic Resin,VPP,1000,515175.39,19.99,45859,45897,38,India,,
